city = SanFrancisco, day = 1, T = 300
19740.0
22832.0
24755.0
30461.0
30950.0
33539.0
39512.0
46682.0
50548.0
54637.0
71999.0
==================ak, bk====================
0.007611798287345386*x + 36.0
1.6665277893508876E-4*x + 43.03666361136572
-9.781146839466927E-4*x + 56.52316909157599
-3.6931031299049027E-4*x + 46.86113932231557
-0.006779661016949152*x + 183.31186440677965
-0.0023594180102241447*x + 78.13881242626819
0.00129136400322841*x + -22.651977401129944
-0.002599090318388564*x + 96.80636777128005
-0.001868722261153936*x + 73.25601494977809
-1.5217225899718482E-4*x + 10.558167846001673
0.0016310257339615802*x + -66.29231605654222
0.00502828409805154*x + -231.4500314267756
-4.661787329262039E-4*x + 57.51750501142138
1.1519410206197443E-4*x + 20.706139845639903
nb divided points = 17, min sum errors = 1072.1306922964977
0.0
11689.0
11951.0
19352.0
19442.0
24010.0
24542.0
27724.0
27982.0
32186.0
33679.0
39468.0
46349.0
50246.0
50490.0
53576.0
71999.0
==================ak, bk====================
0.00752844554709556*x + 36.0
1.6735001255125095E-4*x + 43.02192285164421
-0.0010439775544825785*x + 57.33981469398408
-0.0016019223067681217*x + 66.07248698438126
-0.0017174753112924003*x + 68.31386861313868
-0.00392156862745098*x + 116.2
-0.0059235325794291865*x + 164.79967689822294
0.0017441860465116279*x + -35.580813953488374
4.4822949350067237E-4*x + 0.5154639175257731
-0.00175530981218185*x + 66.80674038967878
-0.0010985992859104642*x + 45.17962098324636
-1.5785319652722967E-4*x + 10.773243883188634
0.0016700686583781777*x + -67.66014102802004
9.659502535619416E-4*x + -33.65298237140787
0.006006006006006006*x + -287.5105105105105
2.7895299642010323E-4*x + 10.48523873727277
1.0855995223362102E-4*x + 21.183791999131522
nb divided points = 24, min sum errors = 973.556103107582
0.0
11725.0
11964.0
18942.0
19195.0
19218.0
19392.0
19445.0
19488.0
22938.0
24520.0
30129.0
31107.0
31312.0
33263.0
33475.0
39351.0
47527.0
47618.0
50751.0
50813.0
50931.0
53980.0
71999.0
==================ak, bk====================
0.007505330490405117*x + 36.0
1.6716817118020728E-4*x + 43.01997659645603
-0.0013856172925038105*x + 61.41194402106138
-8.297607523164155E-4*x + 52.82229290554557
-0.014492753623188406*x + 313.3550724637681
0.0*x + 35.0
0.0*x + 35.0
0.0*x + 35.0
0.002290294875465216*x + -9.58402519324363
-0.006756756756756757*x + 182.3310810810811
-0.002225003476567932*x + 74.79710749548046
9.108850766661606E-4*x + -10.889479277364506
0.0016906170752324597*x + -34.76331360946745
-0.00463821892393321*x + 162.7564935064935
-0.005547850208044383*x + 192.126213592233
-6.57030223390276E-4*x + 28.92444152431012
0.0*x + 5.0
0.00120962864400629*x + -47.545058666989235
0.004342431761786601*x + -196.58033498759306
0.0012519561815336462*x + -44.576838810641625
0.0*x + 19.0
0.006946637196084623*x + -334.3893274392169
-1.8986140117714068E-4*x + 39.9592747294475
1.1099395082967979E-4*x + 21.008546534213885
nb divided points = 14, min sum errors = 1168.626883938611
0.0
9740.0
16452.0
24232.0
25183.0
28609.0
32174.0
36145.0
37890.0
38158.0
48227.0
50896.0
55332.0
71999.0
==================ak, bk====================
0.009034907597535934*x + 36.0
-1.2156576707999027E-4*x + 44.592025285679554
-9.660502346121999E-4*x + 55.65139387248137
-0.00824647806665903*x + 203.749856831978
0.005940141649531642*x + -146.76604980580305
-8.582463166928909E-4*x + 36.08339293377199
-2.653927813163482E-4*x + 18.065684713375795
-0.0027991602519244225*x + 104.61791462561231
0.003974167908594138*x + -146.1137605563835
-1.9347973299796846E-4*x + 12.356873367514753
0.0012560841576385617*x + -50.25341497880358
0.0036593947923997186*x + -169.36509500351866
1.895465099748851E-4*x + 14.932426669193953
2.3999520009599807E-4*x + 11.720585588288234
nb divided points = 17, min sum errors = 1115.3868276969465
0.0
9064.0
19877.0
24139.0
24244.0
24675.0
25232.0
28368.0
32009.0
34028.0
34211.0
47489.0
50744.0
50813.0
50927.0
54039.0
71999.0
==================ak, bk====================
0.009488084730803177*x + 36.0
-1.0061880565477688E-4*x + 43.45600442722745
-9.286898839137645E-4*x + 55.43860696517413
-0.006411724295855278*x + 176.10922830318296
-0.055970149253731345*x + 1375.0018656716418
-0.012145748987854251*x + 303.07894736842104
0.007040346601678852*x + -175.68128892499323
2.9511583296443856E-4*x + 5.090895676553047
-0.0021201413427561835*x + 78.00388692579506
9.082652134423251E-4*x + -21.989554950045413
-1.4857737166629523E-4*x + 14.06938563256816
0.0010887316276537834*x + -36.47468698965705
0.0012033694344163659*x + -42.10529482551143
0.0*x + 19.0
0.006819590824550527*x + -327.9125852448853
-3.7965072133637056E-4*x + 49.92520880789674
3.3407572383073496E-4*x + 4.946881959910913
nb divided points = 16, min sum errors = 1079.9961911540136
0.0
10126.0
18908.0
19137.0
19167.0
19282.0
23163.0
25203.0
25256.0
25268.0
33988.0
39237.0
49359.0
53419.0
53540.0
71999.0
==================ak, bk====================
0.008690499703732965*x + 36.0
-2.115506663845991E-4*x + 45.07108102390522
-0.0011097547442015315*x + 58.110309621573634
0.0*x + 37.0
-0.027586206896551724*x + 565.3310344827586
0.002002002002002002*x + -3.4874874874874875
-0.006080054044924844*x + 168.0339469684175
0.007644529383659818*x + -163.8676540850454
0.0*x + 29.0
-0.003435639028859368*x + 115.79111314704535
-0.0012885675424153483*x + 52.17767914668194
2.602303038188797E-4*x + -4.527681998568734
0.0022563813284445073*x + -92.95318008743477
0.003826835685242765*x + -173.65725902894044
-3.2292787944025834E-4*x + 48.2700215285253
1.0834823121512542E-4*x + 21.199035700742186
nb divided points = 11, min sum errors = 1072.2756183494178
0.0
11066.0
22525.0
25223.0
26296.0
32088.0
36358.0
43521.0
51272.0
55966.0
71999.0
==================ak, bk====================
0.008855955178022772*x + 36.0
-9.7669256381798E-4*x + 54.40403995560489
-0.002260365896729533*x + 75.96397541852087
-0.0031821797931583136*x + 97.97136038186157
-2.91332847778587E-4*x + 23.504588492352514
-0.0019876764062810573*x + 73.02424965215663
-3.4986442753433044E-4*x + 16.97341030350739
0.001072817486925037*x + -39.84779401904251
0.0032141422257934912*x + -141.33909200482123
-6.754474839581223E-4*x + 67.21681864235056
6.237135907191418E-4*x + -15.906754818187489
nb divided points = 17, min sum errors = 975.4538156370655
0.0
7873.0
20196.0
24168.0
24808.0
25234.0
26815.0
33884.0
39209.0
48366.0
48452.0
50863.0
51360.0
55897.0
55951.0
56092.0
71999.0
==================ak, bk====================
0.008891146957957577*x + 36.0
6.932065755595167E-4*x + 32.27119231530996
-8.59159251304081E-4*x + 54.05787051242712
-0.012575888985255855*x + 313.95836947094534
-0.01125703564727955*x + 281.6622889305816
0.016940707523667164*x + -423.87344294967613
-0.0016184971098265897*x + 59.12057803468208
-8.068420203324189E-4*x + 34.487251896078746
2.7620494406849883E-4*x + -5.094323988399393
8.65519852861625E-4*x + -30.898950557178406
8.009611533840609E-4*x + -27.773728474169
0.008253094910591471*x + -397.82806052269603
0.0027810885975367503*x + -118.1456098529996
0.0021781746896101066*x + -85.81224134175561
0.0*x + 36.0
-0.0014955134596211367*x + 119.7809072781655
6.286540516753631E-4*x + -16.262463066574465
nb divided points = 14, min sum errors = 1151.0407997641582
0.0
15725.0
24059.0
25014.0
25232.0
25991.0
36743.0
37041.0
44469.0
44721.0
51327.0
51428.0
56212.0
71999.0
==================ak, bk====================
0.005723370429252782*x + 36.0
-7.481607714368843E-4*x + 50.8824140654225
-0.006459252879750242*x + 164.48745828399183
-0.010230179028132993*x + 257.01278772378515
0.032753326509723645*x + -822.8618219037871
3.474937016766571E-4*x + 7.100165059508297
-0.002352941176470588*x + 91.80470588235295
5.177323323841574E-4*x + -14.100181206316334
-2.6041666666666666E-4*x + 17.61328125
0.002041411490230388*x + -85.03674540682415
0.002981959147159684*x + -130.20560608319667
0.0040941658137154556*x + -187.34800409416582
-8.750182295464489E-4*x + 80.09348111418988
6.334325711028061E-4*x + -16.606511686830938
nb divided points = 12, min sum errors = 1059.4937516804332
0.0
10916.0
17842.0
24155.0
24666.0
31765.0
32945.0
40412.0
49351.0
51358.0
56944.0
71999.0
==================ak, bk====================
0.008977647489923048*x + 36.0
-5.604752830400179E-4*x + 52.05907409483242
-6.042752473751794E-4*x + 52.688873782007704
-0.00996483001172333*x + 249.24648300117232
0.0015768725361366622*x + -32.492247043363996
2.4157506945283246E-4*x + 5.183838627853605
-0.001850352723487915*x + 72.86816236845148
6.095330976472023E-4*x + -17.356759722052907
9.135757354284671E-4*x + -31.002649369632742
0.005794811010140919*x + -276.7948110101409
-0.0015503124848602297*x + 120.9509713676663
0.0010627698439056791*x + -47.518365991364995
nb divided points = 14, min sum errors = 1065.247785547601
0.0
11383.0
21706.0
21888.0
22850.0
24642.0
29441.0
33481.0
40051.0
47067.0
47109.0
51234.0
56936.0
71999.0
==================ak, bk====================
0.008609329702187472*x + 36.0
-0.0010135446420344604*x + 54.76858933013913
-0.0013326987148976678*x + 60.048833888624465
-0.0034965034965034965*x + 107.2132867132867
-0.005083514887436456*x + 142.7131445170661
-0.0015172204521316948*x + 58.02791685631922
2.2626994003846588E-4*x + 10.881321416449824
-0.0024505183788878417*x + 95.09575871819038
2.9442072721919626E-4*x + -5.824672456940968
8.50099178237461E-4*x + -30.029470104845565
0.00335973122150228*x + -148.20302375809936
0.0040704182354736945*x + -183.1485702655948
-0.0015410546592824464*x + 120.34794124729112
0.0010622054039699928*x + -47.477726880435505
nb divided points = 16, min sum errors = 1153.3533143543834
0.0
14441.0
23422.0
23472.0
23612.0
24629.0
25232.0
30648.0
36894.0
45905.0
50586.0
50741.0
50835.0
53457.0
53647.0
71999.0
==================ak, bk====================
0.006647739076241258*x + 36.0
-9.392878490308257E-4*x + 54.78212791392708
-0.003321891263425977*x + 99.88838445354888
0.0*x + 22.0
-0.001728608470181504*x + 62.69490060501296
-0.025925925925925925*x + 646.3462962962963
0.0036550922080079745*x + -91.12327629174281
-6.859886811867604E-4*x + 30.166523752358085
-3.93262109195779E-4*x + 20.280854689650653
0.0013146362839614374*x + -50.425284837861525
0.0024813895781637717*x + -106.71588089330025
0.0*x + 19.0
0.004418262150220913*x + -205.39469808541975
0.004267425320056899*x + -197.52916073968706
-3.2358968827526696E-4*x + 48.32887498651709
1.0897994768962511E-4*x + 21.153552746294682
nb divided points = 12, min sum errors = 1095.1504471112714
0.0
8912.0
22363.0
24722.0
27767.0
27816.0
32184.0
35444.0
44830.0
50046.0
54171.0
71999.0
==================ak, bk====================
0.009425493716337522*x + 36.0
-8.9433439162903E-5*x + 42.398515404909894
-0.002403542061986085*x + 78.5853889943074
-0.0044411547002220575*x + 126.55588452997779
0.0019392372333548805*x + -40.89431157078216
4.527960153950645E-4*x + 0.4161195381480643
-0.0018353434714210803*x + 69.0603041426324
-6.326111023248458E-4*x + 28.391111814012337
9.587727708533077E-4*x + -35.48226270373922
0.003211647575206081*x + -142.35413767262605
9.110372158702682E-5*x + 20.252721723682413
3.365492483733453E-4*x + 4.7687906663675115
nb divided points = 15, min sum errors = 1053.3334709276503
0.0
8246.0
18772.0
19016.0
19424.0
19456.0
24377.0
25240.0
25420.0
35252.0
37787.0
48670.0
51308.0
56643.0
71999.0
==================ak, bk====================
0.008488964346349746*x + 36.0
0.001065416577881952*x + 30.60728744939271
-0.0022284122562674096*x + 75.10362116991644
0.006134969325153374*x + -82.91411042944786
0.0*x + 35.0
0.0*x + 35.0
-0.012102351313969572*x + 300.2411825726141
0.05560882070949185*x + -1379.5714285714287
-0.0037954454654414702*x + 125.13863363963245
-8.086035416835126E-4*x + 34.529797040511035
0.0*x + 5.0
0.002218770800976259*x + -90.91413357000222
0.0032610058948952716*x + -143.01442367991973
-0.0011599246049006815*x + 95.60751051181673
0.001041938004688721*x + -46.018494399583226
nb divided points = 15, min sum errors = 946.9746064133559
0.0
11807.0
12095.0
20329.0
23369.0
24647.0
30071.0
31421.0
32090.0
35343.0
35732.0
44563.0
51158.0
56967.0
71999.0
==================ak, bk====================
0.007453205725417126*x + 36.0
1.6535758577924763E-4*x + 43.02381149235221
-4.693733865289838E-4*x + 50.60948134240788
-0.0021287919105907396*x + 77.51197445449708
-0.004631773969430292*x + 132.19962945808246
-0.0020889286780065653*x + 71.15099970158161
8.857395925597874E-4*x + -10.232949512843224
-0.0029717682020802376*x + 108.36998514115899
-0.0035696073431922487*x + 127.35466598674145
-5.491488193300384E-4*x + 25.51537616694124
-6.507592190889371E-4*x + 29.1263557483731
9.075586671852716E-4*x + -33.43621159082069
0.0043534343760077395*x + -198.3575459529184
-0.001535434959934744*x + 120.0094525214721
0.0010643959552953698*x + -47.63544438531134
nb divided points = 17, min sum errors = 831.2028382299318
0.0
72.0
10466.0
19599.0
22952.0
24636.0
25235.0
26289.0
36795.0
37015.0
42358.0
47344.0
50720.0
50787.0
51002.0
56982.0
71999.0
==================ak, bk====================
1.0*x + 36.0
0.0011465698452130708*x + 35.95872348557233
-3.0726686126901216E-4*x + 43.618989092026425
0.0*x + 39.0
-0.006750049632717888*x + 182.61068096088943
-0.019272886552781428*x + 480.5790626368813
0.019358741681790685*x + -482.7199032062916
-3.4602076124567473E-4*x + 24.914186851211074
-0.002424016408726459*x + 90.45832556404997
0.0014380729822038468*x + -52.07208340823297
9.68147933004163E-4*x + -33.422402943169715
0.0016742406122937097*x + -65.09136570198517
0.0011617775196049957*x + -39.96427534127215
0.0*x + 19.0
0.004519774011299435*x + -211.0316384180791
-0.001143020431490213*x + 94.71395913701957
0.001065459146300859*x + -47.71199307451555
nb divided points = 12, min sum errors = 1236.9218136008076
0.0
13949.0
23742.0
24524.0
29453.0
32083.0
36270.0
43115.0
50056.0
52448.0
52517.0
71999.0
==================ak, bk====================
0.0068822137787655025*x + 36.0
-0.0012635835228708618*x + 56.812863280262825
-0.0022695035460992908*x + 75.76992907801419
-0.0028016109262826126*x + 88.61127648397829
0.0010583410504034925*x + -15.563037438814659
-0.002347073492738741*x + 89.2147572245856
-7.251631617113851E-4*x + 33.78353879622915
4.352241404323226E-4*x + -12.275134194109967
0.0034286938819243543*x + -151.72741883638702
0.004876066639577408*x + -225.9081674116213
-9.206690194874942E-4*x + 78.31901181525242
8.212709167436608E-4*x + -30.130684734626836
nb divided points = 13, min sum errors = 1459.3918922420064
0.0
14874.0
23742.0
24902.0
28130.0
32047.0
32129.0
36702.0
36865.0
41694.0
47694.0
51757.0
71999.0
==================ak, bk====================
0.00645421540943929*x + 36.0
-0.0010951057198214135*x + 56.144301238311854
-0.0057838053450339055*x + 146.67371360191464
0.0036463081130355514*x + -82.68550592525068
0.0*x + 14.0
0.005001250312578144*x + -136.4801200300075
-0.00816326530612245*x + 285.9428571428571
0.0*x + 5.0
-4.0064102564102563E-4*x + 19.736979166666668
3.6937852063902485E-4*x + -10.509003601440575
0.0011924873298221207*x + -47.29702871906986
0.0012343139271754782*x + -49.37687718576424
1.9760893192372295E-4*x + 14.772354510423872
nb divided points = 13, min sum errors = 1368.5275499440838
0.0
8912.0
22041.0
22986.0
24902.0
25234.0
26471.0
36452.0
44220.0
49602.0
49896.0
52444.0
71999.0
==================ak, bk====================
0.009425493716337522*x + 36.0
-1.8147996914840523E-4*x + 42.80867474252529
-0.0025579081995168395*x + 79.58746624982237
0.0*x + 22.0
-0.019572953736654804*x + 490.65480427046265
0.021669853409815167*x + -543.2198852772467
1.7828489926903192E-4*x + 12.390889641647352
